Defender Mixed Utility,Attacker Mixed Utility,Avg. Defender Oracle Utility vs Mixed,Avg Score of Best Defender Pure Strategy,Avg. Attacker Oracle Utility vs Mixed,Avg Score of Best Attacker Pure Strategy
4.378039843014396,-4.378039843014395,-8.303726872999999,6.574422890000001,-9.025350724,-2.055974836
4.378039843014396,-4.378039843014395,17.620602688,2.402166609999999,-35.85429394,1.1001080230000002
10.606022183425356,-10.606022183425358,10.184480536,13.121969085,7.528406707999999,12.951244288999998
10.606022183425356,-10.606022183425358,13.916579295,9.747291916000004,-8.190899468000001,-8.407795011000001
8.248245477709801,-8.248245477709801,7.903516102000002,11.844489813000001,-7.185438364000004,-3.7645318050000007
8.10936331143838,-8.10936331143838,0.1484633320000004,9.749545233000001,-8.407795011000001,-4.084232386000001
8.10936331143838,-8.10936331143838,26.310532055000003,15.554989289,-5.212057695,-2.055974836
9.193214507123303,-9.193214507123304,-7.363665525999998,17.173979475,-9.678079815,4.256190882000001
