Rewards,[44.75014742 17.26701046 41.24022703  3.04313466  6.27517732 30.15755115]
Penalties,[26.96105075 21.521564   17.43498461 31.50345218 22.46892988 37.05822321]
defenderID,attackerID,Value(Defender payoff)
32,30,-75.4939460562193
32,31,-75.4939460562193
0,32,5.793598806694881
1,32,5.793598806694881
2,32,5.793598806694881
3,32,-1.3775210100863524
4,32,5.793598806694881
5,32,5.793598806694881
6,32,5.793598806694881
7,32,5.793598806694881
8,32,64.46881045092177
9,32,52.73376812207639
10,32,5.793598806694881
11,32,5.793598806694881
12,32,64.46881045092177
13,32,5.793598806694881
14,32,-1.3775210100863524
15,32,58.60128928649908
16,32,5.793598806694881
17,32,64.46881045092177
18,32,5.793598806694881
19,32,-1.3775210100863524
20,32,-27.12902490208371
21,32,-65.91759936111745
22,32,5.793598806694881
23,32,-65.91759936111745
24,32,5.793598806694881
25,32,-7.242387716890558
26,32,-65.91759936111745
27,32,64.46881045092178
28,32,-65.91759936111745
29,32,5.793598806694881
30,32,-7.242387716890558
31,32,-27.12902490208371
32,32,-7.242387716890558
33,0,-39.31856545445203
33,1,-75.49394605621931
33,2,-26.415366843699662
33,3,-54.82229999806658
33,4,-70.32603454168114
33,5,-23.81483091083748
33,6,-75.49394605621931
33,7,-28.982742425375665
33,8,-49.65438848352839
33,9,-23.814830910837482
33,10,-23.814830910837482
33,11,-28.888005837369786
33,12,-23.81483091083748
33,13,-59.990211512604766
33,14,-34.150653939913845
33,15,-24.074569821637066
33,16,-24.264042997648826
33,17,-65.15812302714295
33,18,-70.32603454168114
33,19,-28.982742425375665
33,20,-12.732155027109485
33,21,-12.732155027109489
33,22,-17.224275895222917
33,23,-12.732155027109489
33,24,-11.784789147050716
33,25,-7.242387716890558
33,26,-95.5227261361425
33,27,-75.4939460562193
33,28,-23.814830910837475
33,29,-79.98606692433273
33,30,-75.4939460562193
33,31,-75.4939460562193
33,32,-7.242387716890558
0,33,-13.83294273250512
1,33,-13.83294273250512
2,33,-13.83294273250512
3,33,-13.83294273250512
4,33,-13.83294273250512
5,33,-13.83294273250512
6,33,-20.554520168224283
7,33,-13.83294273250512
8,33,-81.04871708969672
9,33,-81.04871708969672
10,33,-13.83294273250512
11,33,-27.276097603943448
12,33,-81.04871708969672
13,33,-13.83294273250512
14,33,-13.83294273250512
15,33,-74.32713965397754
16,33,-13.83294273250512
17,33,-81.04871708969672
18,33,-13.83294273250512
19,33,-13.83294273250512
20,33,-42.26014263066297
21,33,14.911164463692138
22,33,-81.04871708969671
23,33,-52.30460989349946
24,33,-81.04871708969671
25,33,-13.83294273250512
26,33,-52.30460989349946
27,33,-81.04871708969671
28,33,-52.30460989349946
29,33,-81.04871708969671
30,33,-13.83294273250512
31,33,-13.83294273250512
32,33,-13.83294273250512
33,33,-13.83294273250512
34,0,-54.930352508702434
34,1,-40.94735921807364
34,2,-58.989817774739706
34,3,-47.162022902797545
34,4,-42.50102513925462
34,5,-56.484018429883406
34,6,-40.94735921807364
34,7,-56.484018429883406
34,8,-48.715688823978525
34,9,-56.484018429883406
34,10,-56.484018429883406
34,11,-56.199808665865774
34,12,-56.484018429883406
34,13,-44.054691060435594
34,14,-50.269354745159504
34,15,-54.86250738269183
34,16,-56.29454525387165
34,17,-32.32412705921446
34,18,-48.715688823978525
34,19,-56.484018429883406
34,20,-36.86077983319072
34,21,-8.11667263699346
34,22,-41.35290070130415
34,23,-36.86077983319072
34,24,-35.91341395313195
34,25,-65.91759936111745
34,26,-60.97613929799684
34,27,-40.94735921807364
34,28,-56.484018429883406
34,29,-45.439480086187075
34,30,-40.94735921807364
34,31,-40.94735921807364
34,32,-65.91759936111745
34,33,-52.30460989349946
0,34,-22.867465030778707
1,34,-22.867465030778707
2,34,-22.867465030778707
3,34,-22.867465030778707
4,34,-22.867465030778707
5,34,-22.867465030778707
6,34,-22.867465030778707
7,34,-22.867465030778707
8,34,-90.0832393879703
9,34,-83.36166195225114
10,34,-22.867465030778707
11,34,-36.31061990221703
12,34,-90.0832393879703
13,34,-22.867465030778707
14,34,-22.867465030778707
15,34,-90.0832393879703
16,34,-22.867465030778707
17,34,-90.0832393879703
18,34,-22.867465030778707
19,34,-22.867465030778707
20,34,-51.29466492893656
21,34,-22.86746503077871
22,34,-55.53665254982464
23,34,-55.53665254982464
24,34,-55.53665254982464
25,34,-22.86746503077871
26,34,-55.53665254982464
27,34,-90.08323938797031
28,34,-55.53665254982464
29,34,-55.53665254982464
30,34,-22.86746503077871
31,34,-22.86746503077871
32,34,-22.86746503077871
33,34,-22.86746503077871
34,34,-55.53665254982464
35,0,-54.930352508702434
35,1,-40.94735921807364
35,2,-59.98297853636827
35,3,-48.715688823978525
35,4,-42.50102513925462
35,5,-56.389281841877526
35,6,-40.94735921807364
35,7,-54.930352508702434
35,8,-51.82302066634047
35,9,-56.484018429883406
35,10,-56.389281841877526
35,11,-56.484018429883406
35,12,-56.484018429883406
35,13,-45.60835698161657
35,14,-45.60835698161657
35,15,-57.138786987811514
35,16,-56.484018429883406
35,17,-40.94735921807364
35,18,-44.054691060435594
35,19,-54.930352508702434
35,20,-36.86077983319072
35,21,-36.86077983319072
35,22,-41.35290070130415
35,23,-36.86077983319072
35,24,-35.91341395313195
35,25,-27.12902490208371
35,26,-60.97613929799684
35,27,-40.94735921807364
35,28,-56.484018429883406
35,29,-6.650905627153332
35,30,-40.94735921807364
35,31,-40.94735921807364
35,32,-27.12902490208371
35,33,-42.26014263066297
35,34,-16.748078090790898
0,35,-9.222234636579172
1,35,-9.222234636579172
2,35,-9.222234636579172
3,35,-52.510755986418665
4,35,-9.222234636579172
5,35,-9.222234636579172
6,35,-16.393354453360406
7,35,-9.222234636579172
8,35,-9.222234636579172
9,35,-9.222234636579172
10,35,-9.222234636579172
11,35,-9.222234636579172
12,35,-9.222234636579172
13,35,-9.222234636579172
14,35,-12.93869576954584
15,35,-9.222234636579172
16,35,-9.222234636579172
17,35,-9.222234636579172
18,35,-9.222234636579172
19,35,-27.54273785226041
20,35,-46.38684596624584
21,35,-52.18932560819425
22,35,25.324352201566498
23,35,-17.642738770048584
24,35,-46.38684596624584
25,35,-80.93343280439151
26,35,-17.642738770048584
27,35,-9.22223463657917
28,35,-17.642738770048584
29,35,25.324352201566498
30,35,-80.93343280439151
31,35,-80.93343280439151
32,35,-80.93343280439151
33,35,-52.18932560819425
34,35,-46.38684596624584
35,35,-46.38684596624584
36,0,-23.81483091083748
36,1,-75.49394605621931
36,2,-18.3360833596577
36,3,-54.82229999806658
36,4,-71.8797004628621
36,5,-23.814830910837482
36,6,-75.49394605621931
36,7,-28.98274242537566
36,8,-49.65438848352839
36,9,-23.720094322831606
36,10,-18.06600947159803
36,11,-23.81483091083748
36,12,-23.81483091083748
36,13,-49.65438848352839
36,14,-70.32603454168114
36,15,-25.236468699877797
36,16,-13.195207440832405
36,17,-67.73623116441256
36,18,-75.49394605621931
36,19,-34.150653939913845
36,20,-71.40736667133638
36,21,-71.40736667133639
36,22,-4.188289371637474
36,23,-71.40736667133638
36,24,-70.46000079127761
36,25,5.7935988066948845
36,26,-23.811527968330164
36,27,-75.4939460562193
36,28,-23.814830910837475
36,29,-8.274868756520398
36,30,-75.4939460562193
36,31,-75.4939460562193
36,32,-65.91759936111745
36,33,24.955631726528622
36,34,-22.86746503077871
36,35,-9.22223463657917
0,36,-9.222234636579172
1,36,-9.222234636579172
2,36,-9.222234636579172
3,36,-27.280935403108305
4,36,-9.222234636579172
5,36,-9.222234636579172
6,36,-9.222234636579172
7,36,-9.222234636579172
8,36,-9.222234636579172
9,36,-9.222234636579172
10,36,-9.222234636579172
11,36,-9.222234636579172
12,36,-9.222234636579172
13,36,-9.222234636579172
14,36,-16.39335445336041
15,36,-9.222234636579172
16,36,-9.222234636579172
17,36,-9.222234636579172
18,36,-9.222234636579172
19,36,-23.56447427014164
20,36,-46.38684596624584
21,36,-52.18932560819425
22,36,-9.22223463657917
23,36,-52.18932560819425
24,36,25.324352201566494
25,36,-80.93343280439151
26,36,-17.642738770048584
27,36,-9.22223463657917
28,36,-52.18932560819425
29,36,-9.22223463657917
30,36,-80.93343280439151
31,36,-80.93343280439151
32,36,-80.93343280439151
33,36,-80.93343280439151
34,36,-17.642738770048584
35,36,-46.38684596624584
36,36,-9.22223463657917
37,0,10.731755927308186
37,1,-40.94735921807364
37,2,-57.5474449262998
37,3,-15.107801645382727
37,4,-35.77944770353546
37,5,10.731755927308186
37,6,-40.94735921807364
37,7,0.39593289823181976
37,8,-35.77944770353546
37,9,10.731755927308186
37,10,10.731755927308186
37,11,10.826492515314062
37,12,10.731755927308186
37,13,-30.611536188997274
37,14,-30.611536188997274
37,15,-6.9697452135615094
37,16,-9.338239791843415
37,17,-40.94735921807364
37,18,-30.611536188997274
37,19,0.39593289823181976
37,20,-36.86077983319072
37,21,-36.86077983319072
37,22,-41.35290070130415
37,23,-36.86077983319072
37,24,-35.91341395313195
37,25,5.7935988066948845
37,26,6.239635059194757
37,27,-40.94735921807364
37,28,10.731755927308186
37,29,-45.439480086187075
37,30,-40.94735921807364
37,31,-40.94735921807364
37,32,-65.91759936111745
37,33,-13.83294273250512
37,34,-55.53665254982464
37,35,-46.38684596624584
37,36,-9.22223463657917
0,37,-8.798997467563424
1,37,-8.798997467563424
2,37,-8.798997467563424
3,37,-8.798997467563424
4,37,-8.798997467563424
5,37,-8.798997467563424
6,37,-8.798997467563424
7,37,-8.798997467563424
8,37,-17.33956018052812
9,37,-17.33956018052812
10,37,-8.798997467563424
11,37,-15.520574903282585
12,37,-17.33956018052812
13,37,-8.798997467563424
14,37,-8.798997467563424
15,37,-23.207081344950815
16,37,-8.798997467563424
17,37,-17.33956018052812
18,37,-8.798997467563424
19,37,-8.798997467563424
20,37,-37.226197365721276
21,37,-8.798997467563424
22,37,-76.01477182475503
23,37,-76.01477182475503
24,37,-76.01477182475503
25,37,-17.339560180528125
26,37,-76.01477182475503
27,37,-17.339560180528125
28,37,-76.01477182475503
29,37,-76.01477182475503
30,37,-17.339560180528125
31,37,-8.798997467563424
32,37,49.876214176663474
33,37,49.876214176663474
34,37,-76.01477182475503
35,37,-37.226197365721276
36,37,-8.798997467563424
37,37,-8.798997467563424
38,0,-23.81483091083748
38,1,-75.49394605621931
38,2,-26.95931551851688
38,3,-54.82229999806658
38,4,-75.49394605621931
38,5,-23.720094322831606
38,6,-75.49394605621931
38,7,-34.150653939913845
38,8,-44.48647696899021
38,9,-23.814830910837482
38,10,-23.720094322831606
38,11,-28.98274242537566
38,12,-28.982742425375665
38,13,-49.65438848352839
38,14,-59.990211512604766
38,15,-23.925650793948368
38,16,-24.16930640964295
38,17,-70.32603454168114
38,18,-65.15812302714295
38,19,-34.150653939913845
38,20,-12.732155027109485
38,21,-12.732155027109489
38,22,-17.224275895222917
38,23,-12.732155027109489
38,24,-11.784789147050716
38,25,-7.242387716890558
38,26,-28.306951778950907
38,27,-75.4939460562193
38,28,-23.814830910837475
38,29,-79.98606692433273
38,30,-75.4939460562193
38,31,-75.4939460562193
38,32,-7.242387716890558
38,33,-13.83294273250512
38,34,-22.86746503077871
38,35,-80.93343280439151
38,36,-80.93343280439151
38,37,49.876214176663474
0,38,2.240929969666385
1,38,52.43876868713504
2,38,52.43876868713504
3,38,-19.272429480677317
4,38,-12.101309663896084
5,38,24.20383180107216
6,38,2.240929969666385
7,38,-19.272429480677317
8,38,-14.777005670056578
9,38,-8.055428234337418
10,38,-19.272429480677317
11,38,52.43876868713504
12,38,-14.777005670056578
13,38,-4.930189847114849
14,38,-19.272429480677317
15,38,5.387726637100905
16,38,-19.272429480677317
17,38,-14.777005670056578
18,38,38.09652905357255
19,38,-19.272429480677317
20,38,-86.48820383786891
21,38,9.471677715519942
22,38,-14.777005670056575
23,38,-57.74409664167165
24,38,-14.777005670056575
25,38,-19.272429480677317
26,38,-57.74409664167165
27,38,-14.777005670056575
28,38,-57.74409664167165
29,38,-14.777005670056575
30,38,-19.272429480677317
31,38,-19.272429480677317
32,38,-19.272429480677317
33,38,-19.272429480677317
34,38,-57.74409664167165
35,38,-86.48820383786891
36,38,-19.272429480677317
37,38,-19.272429480677317
38,38,-19.272429480677317
39,0,-26.18624531250517
39,1,-12.203252021876386
39,2,-59.98297853636827
39,3,-19.971581627781266
39,4,-17.211576626871924
39,5,-27.73991123368615
39,6,-12.203252021876386
39,7,-23.078913470143217
39,8,-15.310583864238335
39,9,-30.519585365299996
39,10,-30.61432195330587
39,11,-31.19456991750071
39,12,-27.73991123368615
39,13,-19.971581627781266
39,14,-18.41791570660029
39,15,-49.31732039959112
39,16,-48.66447385664104
39,17,-12.203252021876386
39,18,-16.86424978541931
39,19,-26.18624531250517
39,20,-8.11667263699346
39,21,-42.66325947513913
39,22,-41.35290070130415
39,23,-8.11667263699346
39,24,-35.91341395313195
39,25,-65.91759936111745
39,26,-60.97613929799684
39,27,-12.203252021876388
39,28,-27.73991123368615
39,29,-45.439480086187075
39,30,-12.203252021876388
39,31,-12.203252021876388
39,32,-65.91759936111745
39,33,-52.30460989349946
39,34,-55.53665254982464
39,35,-17.642738770048584
39,36,-52.18932560819425
39,37,-76.01477182475503
39,38,-57.74409664167165
0,39,-61.42547849300403
1,39,-61.42547849300403
2,39,-61.42547849300403
3,39,-61.42547849300403
4,39,-61.42547849300403
5,39,-61.42547849300403
6,39,-61.42547849300403
7,39,-61.42547849300403
8,39,-2.7502668487771302
9,39,-2.7502668487771302
10,39,-61.42547849300403
11,39,-61.42547849300403
12,39,-2.7502668487771302
13,39,-61.42547849300403
14,39,-61.42547849300403
15,39,-14.485309177622508
16,39,-61.42547849300403
17,39,-2.7502668487771302
18,39,-61.42547849300403
19,39,-61.42547849300403
20,39,-22.636904033970282
21,39,-32.68137129680677
22,39,-61.42547849300403
23,39,-32.68137129680677
24,39,-61.42547849300403
25,39,-2.7502668487771302
26,39,-32.68137129680677
27,39,-2.7502668487771302
28,39,-32.68137129680677
29,39,-61.42547849300403
30,39,-2.7502668487771302
31,39,-22.636904033970282
32,39,-2.7502668487771302
33,39,-2.7502668487771302
34,39,-32.68137129680677
35,39,-22.636904033970282
36,39,-32.68137129680677
37,39,-61.42547849300403
38,39,-2.7502668487771302
39,39,-32.68137129680677
40,0,-26.18624531250517
40,1,-12.203252021876386
40,2,-54.3288936851347
40,3,-15.310583864238335
40,4,-13.75691794305736
40,5,-30.519585365299996
40,6,-13.756917943057363
40,7,-24.632579391324192
40,8,-19.971581627781266
40,9,-27.73991123368615
40,10,-33.29925949691385
40,11,-30.519585365299996
40,12,-24.632579391324192
40,13,-12.203252021876386
40,14,-19.971581627781266
40,15,-35.96494534354936
40,16,-36.62288230334491
40,17,-19.112569389505516
40,18,-12.203252021876386
40,19,-24.632579391324192
40,20,-8.11667263699346
40,21,-42.66325947513913
40,22,-41.35290070130415
40,23,-8.11667263699346
40,24,-35.91341395313195
40,25,-65.91759936111745
40,26,-60.97613929799684
40,27,-12.203252021876388
40,28,-27.73991123368615
40,29,-45.439480086187075
40,30,-12.203252021876388
40,31,-12.203252021876388
40,32,-65.91759936111745
40,33,-52.30460989349946
40,34,-55.53665254982464
40,35,-17.642738770048584
40,36,-52.18932560819425
40,37,-76.01477182475503
40,38,-57.74409664167165
40,39,-32.68137129680677
0,40,-9.222234636579172
1,40,-9.222234636579172
2,40,-9.222234636579172
3,40,-14.986507697038878
4,40,-9.222234636579172
5,40,-9.222234636579172
6,40,-9.222234636579172
7,40,-9.222234636579172
8,40,-9.222234636579172
9,40,-9.222234636579172
10,40,-9.222234636579172
11,40,-9.222234636579172
12,40,-9.222234636579172
13,40,-9.222234636579172
14,40,-14.986507697038878
15,40,-9.222234636579172
16,40,-9.222234636579172
17,40,-9.222234636579172
18,40,-9.222234636579172
19,40,-14.986507697038878
20,40,-66.86496524117622
21,40,-52.18932560819425
22,40,-9.22223463657917
23,40,-52.18932560819425
24,40,25.324352201566494
25,40,-8.18975359694933
26,40,-52.18932560819425
27,40,-9.22223463657917
28,40,-52.18932560819425
29,40,-9.22223463657917
30,40,-8.18975359694933
31,40,-66.86496524117622
32,40,-8.18975359694933
33,40,-8.18975359694933
34,40,-17.642738770048584
35,40,-66.86496524117622
36,40,-66.86496524117622
37,40,-66.86496524117622
38,40,-8.18975359694933
39,40,-52.18932560819425
40,40,-52.18932560819425
41,0,-74.73303516677602
41,1,-42.137894964269904
41,2,-94.62430196251982
41,3,-80.16555853386035
41,4,-42.137894964269904
41,5,-91.03060526802905
41,6,-36.705371597185554
41,7,-80.16555853386036
41,8,-63.867988432607305
41,9,-91.03060526802905
41,10,-87.0570112341198
41,11,-91.03060526802905
41,12,-91.03060526802905
41,13,-69.30051179969165
41,14,-63.86798843260732
41,15,-73.18309150599113
41,16,-87.0570112341198
41,17,-42.137894964269904
41,18,-47.57041833135425
41,19,-80.16555853386035
41,20,-12.732155027109485
41,21,-12.732155027109489
41,22,-17.224275895222917
41,23,-12.732155027109489
41,24,27.003785311983023
41,25,-7.242387716890558
41,26,-95.5227261361425
41,27,-36.70537159718557
41,28,-91.03060526802906
41,29,-41.19749246529899
41,30,-36.70537159718557
41,31,-36.70537159718557
41,32,31.54618674214319
41,33,-42.26014263066297
41,34,-51.29466492893656
41,35,-80.93343280439151
41,36,-80.93343280439151
41,37,-17.339560180528125
41,38,-86.48820383786891
41,39,-2.7502668487771302
41,40,-8.18975359694933
0,41,4.846232926636112
1,41,4.846232926636112
2,41,4.846232926636112
3,41,-16.667126523707587
4,41,4.846232926636112
5,41,4.846232926636112
6,41,4.846232926636112
7,41,4.846232926636112
8,41,63.52144457086301
9,41,63.52144457086301
10,41,4.846232926636112
11,41,4.846232926636112
12,41,63.52144457086301
13,41,4.846232926636112
14,41,4.846232926636112
15,41,57.65392340644032
16,41,4.846232926636112
17,41,63.52144457086301
18,41,4.846232926636112
19,41,-2.324886890145121
20,41,-66.86496524117622
21,41,-38.12085804497896
22,41,4.846232926636112
23,41,-38.12085804497896
24,41,4.846232926636112
25,41,-8.189753596949327
26,41,-38.12085804497896
27,41,63.52144457086301
28,41,-38.12085804497896
29,41,4.846232926636112
30,41,-8.189753596949327
31,41,-66.86496524117622
32,41,-8.189753596949327
33,41,-8.189753596949327
34,41,-38.12085804497896
35,41,-66.86496524117622
36,41,4.846232926636112
37,41,-66.86496524117622
38,41,-8.189753596949327
39,41,-38.12085804497896
40,41,-38.12085804497896
41,41,-8.189753596949327
42,0,-27.73991123368615
42,1,-12.203252021876386
42,2,-84.74583728726509
42,3,-18.41791570660029
42,4,-18.532321425310677
42,5,-27.73991123368615
42,6,-12.203252021876386
42,7,-21.52524754896224
42,8,-21.52524754896224
42,9,-27.73991123368615
42,10,-33.97424404911456
42,11,-28.96591944411902
42,12,-27.73991123368615
42,13,-18.41791570660029
42,14,-16.86424978541931
42,15,-50.0966381380563
42,16,-58.569767633250265
42,17,-28.73737252771816
42,18,-20.085987346491653
42,19,-24.632579391324192
42,20,-8.11667263699346
42,21,-71.40736667133639
42,22,-41.35290070130415
42,23,-8.11667263699346
42,24,-35.91341395313195
42,25,5.7935988066948845
42,26,-60.97613929799684
42,27,-12.203252021876388
42,28,-27.73991123368615
42,29,-79.98606692433273
42,30,-12.203252021876388
42,31,-12.203252021876388
42,32,-65.91759936111745
42,33,-13.83294273250512
42,34,-90.08323938797031
42,35,-17.642738770048584
42,36,19.521872559618092
42,37,-8.798997467563424
42,38,-19.272429480677317
42,39,-32.68137129680677
42,40,-66.86496524117622
42,41,-38.12085804497896
0,42,23.239514081703952
1,42,-23.81152796833016
2,42,-23.81152796833016
3,42,11.003305988769828
4,42,-3.6467956611726864
5,42,-3.6467956611726864
6,42,3.0747817745464734
7,42,43.40424638886144
8,42,-23.81152796833016
9,42,-23.81152796833016
10,42,29.961091517423114
11,42,-23.81152796833016
12,42,-23.81152796833016
13,42,36.682668953142276
14,42,29.06200675529896
15,42,-23.81152796833016
16,42,43.40424638886144
17,42,-23.81152796833016
18,42,-3.6467956611726864
19,42,43.40424638886144
20,42,-60.97613929799684
21,42,-28.306951778950907
22,42,-23.811527968330164
23,42,-60.97613929799684
24,42,10.735058869815504
25,42,-28.306951778950907
26,42,-60.97613929799684
27,42,-23.811527968330164
28,42,-60.97613929799684
29,42,-23.811527968330164
30,42,-28.306951778950907
31,42,-28.306951778950907
32,42,-28.306951778950907
33,42,-28.306951778950907
34,42,-60.97613929799684
35,42,-60.97613929799684
36,42,-23.811527968330164
37,42,43.40424638886143
38,42,-28.306951778950907
39,42,-60.97613929799684
40,42,-60.97613929799684
41,42,-95.5227261361425
42,42,-23.811527968330164
43,0,-25.10388497947229
43,1,-36.705371597185554
43,2,-26.95931551851688
43,3,-35.41631752855075
43,4,-35.41631752855075
43,5,-19.841236876928228
43,6,-36.705371597185554
43,7,-25.103884979472287
43,8,-32.83820939128113
43,9,-23.814830910837482
43,10,-23.814830910837482
43,11,-27.851868381282202
43,12,-23.81483091083748
43,13,-32.83820939128113
43,14,-28.97104718537671
43,15,-21.579503032374383
43,16,-23.814830910837482
43,17,-36.705371597185554
43,18,-34.12726345991594
43,19,-27.681993116741904
43,20,-71.40736667133638
43,21,-71.40736667133639
43,22,-75.89948753944981
43,23,-71.40736667133638
43,24,-31.671426332243872
43,25,-27.12902490208371
43,26,-28.306951778950907
43,27,-36.70537159718557
43,28,-23.814830910837475
43,29,-41.19749246529899
43,30,-36.70537159718557
43,31,-36.70537159718557
43,32,-27.12902490208371
43,33,24.955631726528622
43,34,15.921109428255033
43,35,-80.93343280439151
43,36,-80.93343280439151
43,37,29.98957699147032
43,38,-19.272429480677317
43,39,-22.636904033970282
43,40,-66.86496524117622
43,41,-66.86496524117622
43,42,-28.306951778950907
0,43,-71.40736667133639
1,43,-65.5398455069137
2,43,-71.40736667133639
3,43,-64.49804930370725
4,43,-71.40736667133639
5,43,-71.40736667133639
6,43,-71.40736667133639
7,43,-71.40736667133639
8,43,-12.732155027109487
9,43,-12.732155027109487
10,43,-71.40736667133639
11,43,-71.40736667133639
12,43,-12.732155027109487
13,43,-71.40736667133639
14,43,-67.95270798752182
15,43,-18.599676191532176
16,43,-71.40736667133639
17,43,-12.732155027109487
18,43,-71.40736667133639
19,43,-67.95270798752182
20,43,-36.86077983319072
21,43,-42.66325947513913
22,43,-36.86077983319072
23,43,-42.66325947513913
24,43,-36.86077983319072
25,43,-12.732155027109489
26,43,-8.11667263699346
27,43,-12.732155027109489
28,43,-42.66325947513913
29,43,-36.86077983319072
30,43,-12.732155027109489
31,43,-71.40736667133639
32,43,-12.732155027109489
33,43,-12.732155027109489
34,43,-8.11667263699346
35,43,-36.86077983319072
36,43,-71.40736667133639
37,43,-36.86077983319072
38,43,-12.732155027109489
39,43,-42.66325947513913
40,43,-42.66325947513913
41,43,-12.732155027109489
42,43,-42.66325947513913
43,43,-71.40736667133639
44,0,-54.930352508702434
44,1,-40.94735921807364
44,2,-16.057835462058183
44,3,-42.50102513925462
44,4,-45.60835698161657
44,5,-56.484018429883406
44,6,-40.94735921807364
44,7,-54.930352508702434
44,8,-50.269354745159504
44,9,-56.484018429883406
44,10,-56.389281841877526
44,11,-53.187213411509696
44,12,-56.484018429883406
44,13,-45.60835698161657
44,14,-51.82302066634047
44,15,-48.113708190726655
44,16,-56.389281841877526
44,17,-40.94735921807364
44,18,-42.50102513925462
44,19,-54.930352508702434
44,20,-36.86077983319072
44,21,-36.86077983319072
44,22,30.358297466508194
44,23,-36.86077983319072
44,24,-35.91341395313195
44,25,5.7935988066948845
44,26,10.735058869815504
44,27,-40.94735921807364
44,28,-56.484018429883406
44,29,26.271718081625263
44,30,-40.94735921807364
44,31,-40.94735921807364
44,32,5.793598806694881
44,33,-81.04871708969671
44,34,-55.53665254982464
44,35,25.324352201566498
44,36,-9.22223463657917
44,37,-76.01477182475503
44,38,-14.777005670056575
44,39,-61.42547849300403
44,40,-9.22223463657917
44,41,4.846232926636112
44,42,-23.811527968330164
44,43,-36.86077983319072
0,44,0.7596535417531882
1,44,0.7596535417531882
2,44,0.7596535417531882
3,44,-27.92482572537175
4,44,0.7596535417531882
5,44,0.7596535417531882
6,44,0.7596535417531882
7,44,0.7596535417531882
8,44,0.7596535417531882
9,44,0.7596535417531882
10,44,0.7596535417531882
11,44,0.7596535417531882
12,44,0.7596535417531882
13,44,0.7596535417531882
14,44,-6.411466275028047
15,44,0.7596535417531882
16,44,0.7596535417531882
17,44,0.7596535417531882
18,44,0.7596535417531882
19,44,-13.582586091809281
20,44,-32.16297016702541
21,44,-42.20743742986189
22,44,0.7596535417531882
23,44,-42.20743742986189
24,44,0.7596535417531882
25,44,-70.95154462605915
26,44,-42.20743742986189
27,44,0.7596535417531882
28,44,-42.20743742986189
29,44,0.7596535417531882
30,44,-70.95154462605915
31,44,-32.16297016702541
32,44,-70.95154462605915
33,44,-70.95154462605915
34,44,-42.20743742986189
35,44,-32.16297016702541
36,44,0.7596535417531882
37,44,-70.95154462605915
38,44,-70.95154462605915
39,44,-42.20743742986189
40,44,-42.20743742986189
41,44,-32.16297016702541
42,44,-42.20743742986189
43,44,-32.16297016702541
44,44,0.7596535417531882
45,0,-54.930352508702434
45,1,-40.94735921807364
45,2,7.138059232817442
45,3,-44.054691060435594
45,4,-44.054691060435594
45,5,-56.389281841877526
45,6,-40.94735921807364
45,7,-53.376686587521455
45,8,-48.715688823978525
45,9,-56.484018429883406
45,10,-49.667704406158364
45,11,-56.389281841877526
45,12,-56.484018429883406
45,13,-44.054691060435594
45,14,-47.162022902797545
45,15,-9.952454201448472
45,16,-22.781394663281734
45,17,-44.054691060435594
45,18,-45.60835698161657
45,19,-54.930352508702434
45,20,-36.86077983319072
45,21,-36.86077983319072
45,22,-41.35290070130415
45,23,-36.86077983319072
45,24,-35.91341395313195
45,25,-65.91759936111745
45,26,-60.97613929799684
45,27,-40.94735921807364
45,28,-56.484018429883406
45,29,-45.439480086187075
45,30,-40.94735921807364
45,31,-40.94735921807364
45,32,-65.91759936111745
45,33,-13.83294273250512
45,34,11.679121807366954
45,35,-46.38684596624584
45,36,-46.38684596624584
45,37,-8.798997467563424
45,38,-19.272429480677317
45,39,-61.42547849300403
45,40,-66.86496524117622
45,41,-66.86496524117622
45,42,-60.97613929799684
45,43,-36.86077983319072
45,44,-70.95154462605915
0,45,-8.274868756520403
1,45,-8.274868756520403
2,45,-8.274868756520403
3,45,-33.76649178898286
4,45,-8.274868756520403
5,45,-8.274868756520403
6,45,-8.274868756520403
7,45,-8.274868756520403
8,45,-8.274868756520403
9,45,-8.274868756520403
10,45,-8.274868756520403
11,45,-8.274868756520403
12,45,-8.274868756520403
13,45,-8.274868756520403
14,45,-33.50468933983076
15,45,-8.274868756520403
16,45,-8.274868756520403
17,45,-8.274868756520403
18,45,-8.274868756520403
19,45,-26.333569523049533
20,45,-6.650905627153332
21,45,-79.98606692433273
22,45,26.271718081625266
23,45,-45.439480086187075
24,45,-45.439480086187075
25,45,-79.98606692433273
26,45,-45.439480086187075
27,45,-8.274868756520402
28,45,-45.439480086187075
29,45,26.271718081625266
30,45,-79.98606692433273
31,45,-41.19749246529899
32,45,-79.98606692433273
33,45,-79.98606692433273
34,45,-45.439480086187075
35,45,-45.439480086187075
36,45,-8.274868756520402
37,45,-45.439480086187075
38,45,-79.98606692433273
39,45,-45.439480086187075
40,45,-45.439480086187075
41,45,-41.19749246529899
42,45,-45.439480086187075
43,45,-41.19749246529899
44,45,26.271718081625266
45,45,-45.439480086187075
46,0,5.563844412770003
46,1,-40.94735921807364
46,2,-26.95931551851688
46,3,-25.443624674459095
46,4,-35.77944770353546
46,5,10.731755927308186
46,6,-40.94735921807364
46,7,10.731755927308186
46,8,-20.275713159920905
46,9,10.731755927308186
46,10,3.8224385596790524
46,11,10.92122910331994
46,12,10.731755927308186
